Unnamed: 0,sha,message,comment_count,date,total_deletions,total_additions,total,comments,additions,deletions,changes,status,filenames,name,fullname,private,fork,size,watchers_count,language,has_issues,has_downloads,has_wiki,forks_count,open_issues_count,forks,open_issues,watchers,network_count,type,admin,push,pull,label,owner,total_files
209,11b8a04c5fc0641c3bbe681ab6c30dfe5e782d21,Updated website,0,2011-07-08T21:15:05Z,4,39,43,[],"[12, 10, 2, 2, 7, 6]","[0, 0, 0, 0, 2, 2]","[12, 10, 2, 2, 9, 8]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'website/changes.html', u'website/changes.markdown', u'website/file_formats.html', u'website/file_formats.markdown', u'website/installing.html', u'website/installing.markdown']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,6
210,af1b0a8bb96a65472362db4258e5704580f9d1e4,fbstring::shrink_to_fitSummary: Adds the eponymous C++11 capability to fbstring.Test Plan: fbstring runtestsReviewed By: tudorb@fb.comFB internal diff: D867995,0,2013-07-18T18:55:35Z,180,337,517,[],"[79, 258]","[29, 151]","[108, 409]","[u'modified', u'modified']","[u'folly/FBString.h', u'folly/test/FBStringTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
211,ea72b037796a892aa00ef23902186d8f6b5d2ae9,"Allowing trailing comma in folly::parseJsonSummary:Introduced a new serialization option, `allow_trailing_comma`, which allows trailing commas to be included in strings when they are parsed. This isn't strictly allowed by RFC 4627, but we're allowing more than that anyway.I've run into this dozens of times, especially while using SMC.Test Plan: Unit testsReviewed By: delong.j@fb.comFB internal diff: D872581",0,2013-07-09T19:05:35Z,38,48,86,[],"[6, 4, 38]","[0, 0, 38]","[6, 4, 76]","[u'modified', u'modified', u'modified']","[u'folly/json.cpp', u'folly/json.h', u'folly/test/JsonTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
212,828080ecce1b3bf9f3a30d97dcde5176853a8e2b,Fix has_tests bug and make devtest noisier.Fix revealed bug in tests,0,2013-06-27T14:22:24Z,4,11,15,[],"[1, 6, 4]","[1, 1, 2]","[2, 7, 6]","[u'modified', u'modified', u'modified']","[u'R/has-tests.r', u'R/test.r', u'tests/testthat/test-namespace.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
213,9e40f3dd4014fc49ddeb7e784d5026326445c235,Roll back testthat req to 0.7,0,2013-06-27T14:14:31Z,5,15,20,[],"[1, 4, 10]","[1, 2, 2]","[2, 6, 12]","[u'modified', u'modified', u'modified']","[u'DESCRIPTION', u'tests/test-that.R', u'tests/testthat/test-s4-unload.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
214,0812aaac88c94e2f32106d3cd0124977b4242840,Merge remote-tracking branch 'rstudio/master',0,2013-07-24T12:59:34Z,31,1014,1045,[],"[1, 2, 73, 7, 45, 47, 9, 818, 12]","[0, 0, 0, 2, 9, 19, 1, 0, 0]","[1, 2, 73, 9, 54, 66, 10, 818, 12]","[u'modified', u'modified', u'added', u'modified', u'modified', u'modified', u'modified', u'added', u'modified']","[u'DESCRIPTION', u'NAMESPACE', u'R/graph.R', u'R/react.R', u'R/reactives.R', u'R/shiny.R', u'README.md', u'inst/www/reactive-graph.html', u'inst/www/shared/shiny.js']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,9
215,194d2f911e89205cda70ff7bf31d1cb07c304e62,Changes to public-facing session object- Change from list to environment. This enables the next feature:- Make $request a promise. websocket$request breaks on some (earlier?) versions  of httpuv. I'm not sure why this is but in the few hours since I submitted  the websocket$request change we've had a number of complaints. This way the  error only occurs if the app actually asks for session$request.- Make the private session object accessible via `.impl`. Obviously any data or  methods on the private session object are unsupported but they are there if  you are desperate and don't mind possible future breakage.,0,2013-07-23T22:39:27Z,11,16,27,[],[16],[11],[27],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
216,77dd595a000e09132ac7264cf2d15213157c2d22,Update .gitignore.,0,2011-03-16T05:29:03Z,0,2,2,[],[2],[0],[2],[u'modified'],[u'.gitignore'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
217,284c9de4f23a19566ef3b0aa08a621ddc4b43bec,Update .gitignore.,0,2011-03-16T04:51:35Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'.gitignore'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
218,9d69fa7dd7440f3e7057403843eb9b0e3917fa39,Fix continuous uniform Y-axis label.,0,2011-03-06T19:08:51Z,36,35,71,[],"[5, 30]","[5, 31]","[10, 61]","[u'modified', u'modified']","[u'distributions.R', u'figs/uniform-continuous.pdf']",stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,2
219,6ac3e959dfda57149d67507316695b4948997ec5,"Unit tests for Stata, SAS and SPSS",0,2011-07-08T20:49:43Z,10,122,132,[],"[2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0]","[1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4]","[3, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 119, 4]","[u'modified', u'modified', u'modified', u'modified', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'modified', u'modified']","[u'ChangeLog', u'DESCRIPTION', u'ProjectTemplate_0.3-5.tar.gz', u'TODO.markdown', u'inst/example_data/example_36.dbf', u'inst/example_data/example_37.sav', u'inst/example_data/example_38.sav', u'inst/example_data/example_39.dta', u'inst/example_data/example_40.dta', u'inst/example_data/example_41.xport', u'inst/example_data/example_42.xpt', u'tests/3.R', u'website/TODO.html']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,13
220,f13297ee4b5bf4f06e9efa52f3869daa34a433a7,Revert D874344 (it broke the build)Summary:Clean revert.  Please be more careful; phabricator warned youthese would break the build.Test Plan: build something that wasn't workingReviewed By: myang@fb.comFB internal diff: D877526,0,2013-07-09T19:05:35Z,119,5,124,[],"[5, 0, 0]","[75, 12, 32]","[80, 12, 32]","[u'modified', u'modified', u'modified']","[u'folly/experimental/Gen-inl.h', u'folly/experimental/Gen.h', u'folly/experimental/test/GenTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
221,96c76d557b4de4489cba50c7f8d13d83a1710c71,guard<Exception>()Summary: For handling exceptions from downstream operations.Test Plan: Unit testsReviewed By: marcelo.juchem@fb.comFB internal diff: D874344,0,2013-07-09T19:05:34Z,5,119,124,[],"[75, 12, 32]","[5, 0, 0]","[80, 12, 32]","[u'modified', u'modified', u'modified']","[u'folly/experimental/Gen-inl.h', u'folly/experimental/Gen.h', u'folly/experimental/test/GenTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
222,c87745e35dbd61ccb974bf10e23a4dc279833c08,Implement load hooks. Closes #316,0,2013-06-27T13:42:55Z,98,151,249,[],"[3, 6, 54, 3, 0, 0, 21, 43, 2, 8, 11]","[0, 4, 46, 0, 23, 23, 0, 0, 2, 0, 0]","[3, 10, 100, 3, 23, 23, 21, 43, 4, 8, 11]","[u'modified', u'modified', u'modified', u'modified', u'removed', u'removed', u'added', u'modified', u'modified', u'added', u'added']","[u'NEWS', u'R/load.r', u'R/run-loadhooks.r', u'R/unload.r', u'man/run_onattach.Rd', u'man/run_onload.Rd', u'man/run_pkg_hook.Rd', u'tests/testthat/test-load-hooks.r', u'tests/testthat/test-metadata.r', u'tests/testthat/testHooks/DESCRIPTION', u'tests/testthat/testHooks/R/a.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,11
223,a8eafbef37688db4bd87ee1864ba2d23c66d0732,Add extra args to install_git.Fixes #306,0,2013-06-27T12:28:38Z,22,33,55,[],"[3, 13, 1, 11, 5]","[0, 13, 1, 7, 1]","[3, 26, 2, 18, 6]","[u'modified', u'modified', u'modified', u'modified', u'modified']","[u'NEWS', u'R/install-git.r', u'man/devtest.Rd', u'man/install_git.Rd', u'man/install_git_single.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,5
224,e360b36b8a0eb02d1add19de96c4fc87d8b01f62,Make WS request available on session object,0,2013-07-22T22:15:27Z,1,2,3,[],[2],[1],[3],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
225,b6f66dd287752055027d3d412dc933d2993b0588,Moved print out so we can put it where it belongs.,0,2013-07-16T15:01:22Z,2,0,2,[],[0],[2],[2],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
226,3d779ecd8f5c851b2fde2172a8df75e9d0cdc237,Fix title of inverse gamma plot.,0,2011-03-06T18:48:43Z,14,13,27,[],"[1, 12]","[1, 13]","[2, 25]","[u'modified', u'modified']","[u'distributions.R', u'figs/invgamma.pdf']",stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,2
227,12c2e29a71288abc6bee7cf5e570ea4db129a64e,Fix Student's t plot (title & legend).,0,2011-03-06T18:47:02Z,36,44,80,[],"[2, 42]","[2, 34]","[4, 76]","[u'modified', u'modified']","[u'distributions.R', u'figs/student.pdf']",stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,2
228,880ae56cc3c9f9cfebeab196b42959f9871c0cd0,Automatic data.table conversion,0,2011-07-08T02:06:41Z,1,49,50,[],"[1, 2, 0, 18, 8, 1, 1, 14, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 0, 18, 8, 1, 1, 14, 1, 1, 1, 1]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'ChangeLog', u'DESCRIPTION', u'ProjectTemplate_0.3-5.tar.gz', u'R/load.project.R', u'TODO.markdown', u'inst/defaults/full/config/global.dcf', u'inst/defaults/minimal/config/global.dcf', u'website/TODO.html', u'website/configuring.html', u'website/configuring.markdown', u'website/updating.html', u'website/updating.markdown']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,12
229,31e9006d8a323fdb639f9e1fc88acf4a9f5906a2,Only load .R preprocessing scripts,0,2011-07-07T20:27:00Z,2,5,7,[],"[0, 5]","[0, 2]","[0, 7]","[u'modified', u'modified']","[u'ProjectTemplate_0.3-5.tar.gz', u'R/load.project.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,2
230,ca5621faf0871fa56f16754f03032cd03e03d4b1,"move assignment operators for folly::SynchronizedSummary:* added move assignment operators,* fixed `operator=(const Synchronized& rhs)` (it had a typo),* fixed deadlock on self-assignment,* changed `swap` to call `swap(lhs.datum_, rhs.datum_)` instead of `lhs.datum_.swap(rhs.datum_)`.Test Plan: fbconfig -r folly/test && fbmake opt -j32 && fbmake runtests_optReviewed By: delong.j@fb.comFB internal diff: D875977",0,2013-07-09T19:05:34Z,5,43,48,[],"[40, 3]","[5, 0]","[45, 3]","[u'modified', u'modified']","[u'folly/Synchronized.h', u'folly/docs/Synchronized.md']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
231,b1463f8f7e68895866b62913997423feb338aeb1,memrchr and *timed_mutex are platform-specificSummary:- conditionally compile rfind overrides- conditionally add support for timed_mutex/recursive_timed_mutexTest Plan:- compiled on OSX- unit testsReviewed By: andrei.alexandrescu@fb.comFB internal diff: D872272,0,2013-07-09T19:05:34Z,1,9,10,[],"[4, 5]","[0, 1]","[4, 6]","[u'modified', u'modified']","[u'folly/Range.h', u'folly/Synchronized.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
232,6c6a495c670721cac92773b3de354b71a15b2768,Fix default author advice. Thanks to Dirk,0,2013-06-18T02:09:41Z,3,3,6,[],"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]","[u'modified', u'modified', u'modified']","[u'R/zzz.r', u'README.md', u'man/devtools.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
233,4ab15d9f3515c69ae79dfad7dbdfc384ec03b7a7,Add note about guarantee,0,2013-06-18T01:58:58Z,0,4,4,[],[4],[0],[4],[u'modified'],[u'NEWS'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
234,0a4bb48cd380154ee46ea8c8dc5808269ae3e79f,Added output of process ID on app start.,0,2013-07-15T21:26:25Z,0,2,2,[],[2],[0],[2],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
235,15d62d4a919f6296dd872f51347ca890dca2d472,Add instructions for installing from GitHub,0,2013-07-11T23:32:49Z,1,9,10,[],[9],[1],[10],[u'modified'],[u'README.md'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
236,2bfaa496cfc90f38861e0b379fb419336e3cf67b,Remove redundant Markov chain definition.,0,2011-03-06T17:00:12Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'cheatsheet.tex'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
237,372e45c881058f72fee913f6adba40204d0d30e8,Use \displaystyle for Gamma functions.,0,2011-03-06T16:37:43Z,3,6,9,[],[6],[3],[9],[u'modified'],[u'cheatsheet.tex'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
238,cdc6cee51eb6a36f56b561a2d04b3b33b536e321,Updated website,0,2011-07-06T20:39:00Z,8,5,13,[],[5],[8],[13],[u'modified'],[u'website/TODO.html'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
239,90cf85afe532fa0b5d4baf41f27c5389b55ffe87,Experimenting with devtools build,0,2011-07-06T20:37:23Z,5,7,12,[],[7],[5],[12],[u'modified'],[u'build_script.R'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
240,269154071100332c201fc619b658b07d9fdd6cd6,Getting ready for 1.9.2.Issue #11452: https://github.com/ariya/phantomjs/issues/11452,0,2013-09-08T14:25:43Z,0,5,5,[],[5],[0],[5],[u'modified'],[u'ChangeLog'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
241,b1e181176e774124d764364b1cf846d5ae9fd63a,Add require.paths supportIssues: https://github.com/n1k0/casperjs/issues/462 https://github.com/ariya/phantomjs/issues/11339,0,2013-09-01T14:53:08Z,14,77,91,[],"[23, 1, 53]","[13, 0, 1]","[36, 1, 54]","[u'modified', u'added', u'modified']","[u'src/bootstrap.js', u'test/require/dir/subdir2/loader.js', u'test/require/require_spec.js']",phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,3
242,bd4c2f962df01e622828496b0b68b60cc8ab0783,strerror_r is XSI compliant on Apple/FreeBSDSummary:- Noticed this due to an -fpermissive compiler warning while compilingHHVM for OSX (complaint of trying to cast int to char*)Test Plan:- Compiled- Confirmed the build warning is fixed by this on the Mac OS X buildReviewed By: tudorb@fb.comFB internal diff: D865169,0,2013-07-01T19:57:43Z,2,5,7,[],[5],[2],[7],[u'modified'],[u'folly/String.cpp'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
243,04c09cf0f89fe94ccd3ae71ca5c9470fe8a3371c,"toDynamic(T)Summary: It only makes sense to be able to go the other direction, too.Test Plan: Unit testsReviewed By: delong.j@fb.comFB internal diff: D785282",0,2013-07-01T19:57:43Z,1,122,123,[],"[72, 50]","[0, 1]","[72, 51]","[u'modified', u'modified']","[u'folly/DynamicConverter.h', u'folly/test/DynamicConverterTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
244,1408e9d51430bb51b0a07a4bebb43325c2190f21,Range<T>::rfind()Test Plan: Unit testsReviewed By: andrei.alexandrescu@fb.comFB internal diff: D865951,0,2013-07-01T19:57:43Z,0,49,49,[],"[39, 10]","[0, 0]","[39, 10]","[u'modified', u'modified']","[u'folly/Range.h', u'folly/test/RangeTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
245,c9a0fa344ec599407e7928a57d84466fb03c459c,Tell devtest about new test structure,0,2013-06-18T01:57:46Z,8,2,10,[],[2],[8],[10],[u'modified'],[u'R/test.r'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
246,fad921aeb40078568ed15412b674d133aadf7ecb,Tidy news file,0,2013-06-18T01:54:43Z,14,25,39,[],[25],[14],[39],[u'modified'],[u'NEWS'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
247,86e126b03b90262488e24940e9573b920569f7ab,Version bump for release,0,2013-06-18T01:50:38Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
248,5b13c44ef98b03d39b127480e16014186513fcfa,Fix isolate return value bug (issue #200),0,2013-07-11T23:30:07Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/reactives.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
249,0a4250f3b4c9fead1aa5891e4516a06879e8d67f,Merge pull request #193 from jcheng5/reactlogReact log,0,2013-07-09T07:58:53Z,20,989,1009,[],"[1, 2, 73, 7, 45, 31, 818, 12]","[0, 0, 0, 2, 9, 9, 0, 0]","[1, 2, 73, 9, 54, 40, 818, 12]","[u'modified', u'modified', u'added', u'modified', u'modified', u'modified', u'added', u'modified']","[u'DESCRIPTION', u'NAMESPACE', u'R/graph.R', u'R/react.R', u'R/reactives.R', u'R/shiny.R', u'inst/www/reactive-graph.html', u'inst/www/shared/shiny.js']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,8
250,7b869bfe59a931404ad8237de5d80691afd2f391,Move Gamma/Beta function footnote to first table.,0,2011-03-06T16:34:40Z,6,7,13,[],[7],[6],[13],[u'modified'],[u'cheatsheet.tex'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
251,89667269b8d232f769aa5889c67fb5f57c709b1e,Replace $$ with \[.Eventually $$ will be deprecated in LaTeX.,0,2011-03-06T16:13:08Z,319,317,636,[],[317],[319],[636],[u'modified'],[u'cheatsheet.tex'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
252,e910796eb8d0f027c6fd95bceda4d6407126e508,Switched over to roxygen,0,2011-07-06T20:25:42Z,281,1115,1396,[],"[62, 9, 0, 6, 11, 5, 7, 9, 13, 7, 7, 7, 7, 7, 20, 2, 7, 7, 7, 7, 7, 7, 4, 3, 3, 7, 7, 7, 3, 7, 4, 10, 7, 7, 7, 7, 7, 7, 3, 10, 0, 25, 20, 22, 20, 15, 16, 31, 22, 25, 22, 22, 16, 32, 10, 23, 23, 22, 23, 24, 23, 14, 13, 19, 24, 42, 22, 15, 22, 15, 15, 22, 33, 22, 24, 24, 22]","[5, 9, 0, 2, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 34, 0, 0, 17, 0, 14, 16, 24, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 14, 17, 14, 0, 0, 0, 17, 0, 18, 17, 0, 0, 0, 0, 0, 0]","[67, 18, 0, 8, 13, 6, 9, 12, 14, 8, 8, 8, 8, 8, 20, 3, 8, 8, 8, 8, 8, 8, 7, 5, 5, 8, 8, 8, 5, 8, 5, 14, 8, 8, 8, 8, 8, 8, 4, 10, 34, 25, 20, 39, 20, 29, 32, 55, 22, 25, 22, 22, 16, 32, 27, 23, 23, 22, 23, 24, 23, 28, 30, 33, 24, 42, 22, 32, 22, 33, 32, 22, 33, 22, 24, 24, 22]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'added', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'added', u'removed', u'added', u'added', u'modified', u'added', u'modified', u'modified', u'modified', u'added', u'added', u'added', u'added', u'added', u'added', u'modified', u'added', u'added', u'added', u'added', u'added', u'added', u'modified', u'modified', u'modified', u'added', u'added', u'added', u'modified', u'added', u'modified', u'modified', u'added', u'added', u'added', u'added', u'added', u'added']","[u'DESCRIPTION', u'NAMESPACE', u'ProjectTemplate_0.3-5.tar.gz', u'R/arff.reader.R', u'R/cache.R', u'R/cache.name.R', u'R/cache.project.R', u'R/clean.variable.name.R', u'R/create.project.R', u'R/csv.reader.R', u'R/db.reader.R', u'R/dbf.reader.R', u'R/epiinfo.reader.R', u'R/file.reader.R', u'R/help.R', u'R/load.project.R', u'R/mp3.reader.R', u'R/mtp.reader.R', u'R/octave.reader.R', u'R/ppm.reader.R', u'R/r.reader.R', u'R/rdata.reader.R', u'R/reload.project.R', u'R/run.project.R', u'R/show.project.R', u'R/spss.reader.R', u'R/sql.reader.R', u'R/stata.reader.R', u'R/stub.tests.R', u'R/systat.reader.R', u'R/test.project.R', u'R/translate.dcf.R', u'R/tsv.reader.R', u'R/url.reader.R', u'R/wsv.reader.R', u'R/xls.reader.R', u'R/xlsx.reader.R', u'R/xport.reader.R', u'TODO.markdown', u'build_script.R', u'man/ProjectTemplate-package.Rd', u'man/ProjectTemplate.Rd', u'man/arff.reader.Rd', u'man/cache.Rd', u'man/cache.name.Rd', u'man/cache.project.Rd', u'man/clean.variable.name.Rd', u'man/create.project.Rd', u'man/csv.reader.Rd', u'man/db.reader.Rd', u'man/dbf.reader.Rd', u'man/epiinfo.reader.Rd', u'man/extensions.dispatch.table.Rd', u'man/file.reader.Rd', u'man/load.project.Rd', u'man/mp3.reader.Rd', u'man/mtp.reader.Rd', u'man/octave.reader.Rd', u'man/ppm.reader.Rd', u'man/r.reader.Rd', u'man/rdata.reader.Rd', u'man/reload.project.Rd', u'man/run.project.Rd', u'man/show.project.Rd', u'man/spss.reader.Rd', u'man/sql.reader.Rd', u'man/stata.reader.Rd', u'man/stub.tests.Rd', u'man/systat.reader.Rd', u'man/test.project.Rd', u'man/translate.dcf.Rd', u'man/tsv.reader.Rd', u'man/url.reader.Rd', u'man/wsv.reader.Rd', u'man/xls.reader.Rd', u'man/xlsx.reader.Rd', u'man/xport.reader.Rd']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,77
